id;tweet_text;tweet_date;sentiment;query_used
1025444754559909888;Gravação do programa Zona Multicor na TV Universitária no Recife. #tvuniversitária #sucesso #feliz #recife #pernambuco #feliz em TVU Recife https://t.co/eIJCgQyXQc;Fri Aug 03 18:14:15 +0000 2018;1;#sucesso
1025445113324036099;Está perto de uma câmera, é muita emoção! 😃 Acompanhado a gravação na TV Universitária. #recife #pernambuco #tvuniversitária #sucesso #feliz em TVU Recife https://t.co/Jo3JVpHb8E;Fri Aug 03 18:15:41 +0000 2018;1;#sucesso
1025446893877424128;Livro do Bernadinho. Clique para mais fotos e link para comprar! #voleibol #excelencia #sucesso https://t.co/CL7kNfdhRJ;Fri Aug 03 18:22:46 +0000 2018;1;#sucesso
1025446913552863232;Está uma super chuva aqui na minha cidade. E preciso compartilhar ao mundo que eu fui na academia hoje as 07h da manhã. Estou extremamente orgulhosa de mim. ❤️ #orgulho #fitness #academia #inverno;Fri Aug 03 18:22:50 +0000 2018;1;#orgulho
1025446917055176704;@AnaCampagnolo @Ganchodedireita Sou de SC, achei em quem votar :);Fri Aug 03 18:22:51 +0000 2018;1;votar :)
1025448849987567616;"""O que importa não é o que acontece, mas como você reage."" Bruce Lee #coaching #ricardorekowsky #ricardoinspira #sucesso #empreendedorismo #resultados #felicidade #negocios #mindset #ação #reação #brucelee #quotes https://t.co/09I81XfQw8";Fri Aug 03 18:30:32 +0000 2018;1;#sucesso
1025449198911725570;pela lógica direta, PP é o antigo Arena...o partido que mais apoiou a ditadura no país. Se pinólckmin é PP e PP = temer, logo pinólckmin = temer. :). maluf é arena/pp e o avô da corrupção pesada iniciada com a ditadura. Logo pinólckmin [o santo] se alia com a podridão.;Fri Aug 03 18:31:55 +0000 2018;1;temer :)
1025449213713362944;fake news!!! essa lei faz parte de uma reforma na constituição que ainda precisa ser referendada (mas tudo indica que vai rolar :) );Fri Aug 03 18:31:59 +0000 2018;1;fake news :)
1025452605852594176;O sucesso do seu negócio na web, começa com a escolha da hospedagem do seu site! #Sucesso #Negocio #Empreendedorismo #HospedagemDeSites #Sites #Web #Empreender #HostMidia https://t.co/oB24W5Uuyn https://t.co/MfB846fYqF;Fri Aug 03 18:45:27 +0000 2018;1;#sucesso
1025452913320177664;Silêncio é Ouroooo 🙏🙏🙏🙏 Stories @marcos_harter #orgulho #determinação #coragem #respeito #ConteComigo #DrMarcosHarterPreDeputadoFederal https://t.co/pv66lWUFqU;Fri Aug 03 18:46:41 +0000 2018;1;#orgulho
1025454870680227840;@CCambara2 O PT em uma canetada vai ajudar a reeleger muitos golpistas ...né? Desculpe, não quero mais falar sobre o assunto.:) QUEREMOS VOTAR #LulaLivrePresidente 😍 https://t.co/mWNtni7jnY;Fri Aug 03 18:54:27 +0000 2018;1;votar :)
1025455832086073347;@LiviaPacifico1 O melhor de tudo é que fala sobre e não começa a fazer.... Eu sei disso pq eu sou dessa raça ❤️ #Orgulho;Fri Aug 03 18:58:17 +0000 2018;1;#orgulho
1025456338770558978;Vou continuar aqui tweetando com as hashtags pra votar nos meninos então não esqueçam de dar Rt quando aparecer na vossa tl :) #KCAMexico #ARMY @BTS_twt #KCAArgentina #ARMY #TeenChoice #ChoiceFandom #BTSARMY #MMVAs #iHeartRadioMMVAs #FFGroupBTS #BTSxSoribada https://t.co/Ngl1QyYb4U;Fri Aug 03 19:00:17 +0000 2018;1;votar :)
1025461372530950147;@DaniloGentili Não acho pelé rei de nada! Outra coisa que a mídia repete , que não passa de fake news :);Fri Aug 03 19:20:18 +0000 2018;1;fake news :)
1025461494056665088;@luluca_21 @Gigisxavier @ManuelaDavila e tirar dúvidas sobre o assunto, beleza. dá uma olhadinha na bula da pílula do dia seguinte qual o range de eficácia. eu fiz embriologia na faculdade, qualquer coisa, só perguntar :) #NemUmaMenos #NemPresaNemMorta;Fri Aug 03 19:20:46 +0000 2018;1;@manueladavila :)
1025462018298535936;@folha Esse aí em número de votos vai ser o maior fiasco das eleições. Nos outros quesitos também. Essa eleição a galera vai expurgar PSDB, PT e PMDB. Oremos. :);Fri Aug 03 19:22:51 +0000 2018;1;PSDB :)
1025462312390549506;@projetoorelhinhaoficial Chegouuuu em Sorriso UHUHUHU mais um projeto lindo com o apoio do nosso Reizinho Stories @marcos_harter #orgulho #admiracao #amor https://t.co/eTLMmYfZW7;Fri Aug 03 19:24:02 +0000 2018;1;#orgulho
1025462659955576832;Boa prova da 🅾️🅰️🅱️, galera!!!! #diadamasio mais que especial e de muito sucesso como sempre!!! 😃🏆🥇#diadamasio #OAB1afase #aprovacao #sucesso 👍🏻💪🏻🌟💫 em Teatro Opus https://t.co/w5yzXl10Ug;Fri Aug 03 19:25:24 +0000 2018;1;#sucesso
1025463907262054401;Com duas temporadas de sucesso pelo #Multishow, o #talkshow, #LadyNight de Tatá Werneck poderá ser exibido pela Rede Globo a partir de 2019. #tatawerneck #audiencia #sucesso #tendencia https://t.co/cAKCZ1P4on;Fri Aug 03 19:30:22 +0000 2018;1;#sucesso
1025464183519936513;@GrazianneDelgad Trabalhei com um partido na última eleição municipal e tenho muitos contatos aqui. Fico até outubro. Vim para arrumar tudo e vir de vez em janeiro. Pra quem tem passaporte europeu é mais fácil :) adaptação 0 problema, porque é o meu lugarzinho no mundo hahaha;Fri Aug 03 19:31:28 +0000 2018;1;eleicao :)
1025464556469014528;Na última eleição pra presidente eu tava decidido em votar no @EduardoJorge43. Na última hora votei na @MarinaSilva. Esses dois juntos disputando esse ano junta as duas opções :D;Fri Aug 03 19:32:57 +0000 2018;1;@marinasilva :)
1025464694402887682;🅾️🅰️🅱️ #diadamasio mais que especial e de muito sucesso como sempre!!! 😃🏆🥇#diadamasio #OAB1afase #aprovacao #sucesso 👍🏻💪🏻🌟💫 em Teatro Opus #CoachingdeestudoDamasio #CoachMarlene #CoachPerolina https://t.co/u4JgwSZMQ4;Fri Aug 03 19:33:30 +0000 2018;1;#sucesso
1025464751051206656;Agenda para o Alto Crescimento: 4 desafios para acelerar o desenvolvimento do país https://t.co/4tSLZlQazA #Empreendedorismo #Negocios #Startup #Sucesso #Octanage;Fri Aug 03 19:33:43 +0000 2018;1;#sucesso
1025466593973862400;Sonhe grande. Você pode muito mais! Ótimo final de semana 🤗 #Negócios #Oportunidades #Inspiração #Sucesso #Ideias #Empreendedorismo #Devops #Cloud #SegurançaDaInformação #JorgePauloLemann https://t.co/IudpC15mNI;Fri Aug 03 19:41:02 +0000 2018;1;#sucesso
1025469464232513537;@malugaspar o debate hoje é no STF, não no Congresso :);Fri Aug 03 19:52:27 +0000 2018;1;congresso :)
1025471318240768000;É VERÃO QUE CHAMA?!?!! ☀️🌝 Aquele orgulho de ser nordestino.. ✍🏼🤸🏻‍♂️😍🏄🏻‍♂️🏊🏻‍♂️ #deupraia #solzão #verão #nordestino #orgulho #sergipano #brasileiro #sóaquinoBrasil #gratidão #vida #sextou #semeieobem #espalheamor #celebrando https://t.co/O4ElRDxOOb;Fri Aug 03 19:59:49 +0000 2018;1;#orgulho
1025471334267146240;gente eu que a votação que o jimin ta participando é importante mas o soribada tbm é e a gente ta perdendo la, entao tentem votar nos dois :);Fri Aug 03 19:59:53 +0000 2018;1;votar :)
1025471740602982400;é desgastante ter q ficar todo o dia discutindo no grupo da familia com a metade da minha familia que ta pendida pro lado do bolsonaro kkkk mas nao vou desistir :))))))) sos;Fri Aug 03 20:01:29 +0000 2018;1;bolsonaro :)
1025472621050294272;Fim da gravação, nós estúdio da TV Universitária. Os convidados foram excelentes. thanyatulmuto #zonamulticor #tvuniversitária #sucesso #programa #camera em TVU Recife https://t.co/7TDbzuoLci;Fri Aug 03 20:04:59 +0000 2018;1;#sucesso
1025474611507613697;#existepesquisanobr #minhapesquisacapes Sou dout. em História Social. Pesquiso como os atuais modelos de política assistencial foram constituídos e quais são os problemas e questões envolvidas. Espec. o Programa Bolsa Família, as condicionalidades, regras e impactos sociais. : );Fri Aug 03 20:12:54 +0000 2018;1;politica :)
1025474812821561345;@nadanovonofront Sério: ligo o rádio do carro e escuto “candidato”, “eleição”, “partido” e já dá urticária. :) Porque sei que o vem depois é invariavelmente bizarro.;Fri Aug 03 20:13:42 +0000 2018;1;eleicao :)
1025475153000574976;Esquentou! Manu de vice do Lula :);Fri Aug 03 20:15:03 +0000 2018;1;lula :)
1025476013051076609;mais chato que ateu é só cristão enfiando goela abaixo que Deus existe inclusive no congresso querendo enfiar regras conforme seus conceitos :) https://t.co/iP7YSblFMf;Fri Aug 03 20:18:28 +0000 2018;1;congresso :)
1025478665608544257;:-) Depois de deixar o PT, Marta fica fora do Senado https://t.co/83IJfwscCH;Fri Aug 03 20:29:01 +0000 2018;1;senado :)
1025479532034314240;esperando minha amiga dar o ** pra poder responder o whatsapp me tornei uma pessoa tão paciente #orgulho;Fri Aug 03 20:32:27 +0000 2018;1;#orgulho
1025479786980884480;Como eu sou muito liberal minha namorada tem uma namorada e eu namoro com ela :D não é fofo?! S2 S2;Fri Aug 03 20:33:28 +0000 2018;1;liberal :)
1025479904886960129;Ahh o amor, a parceria, o companheirismo. Acalenta e solidifica uma vida de êxtase. #MuitoAmorEnvolvido #orgulho https://t.co/ROnTgj4o7i;Fri Aug 03 20:33:56 +0000 2018;1;#orgulho
1025480136194486273;E aí, qual o seu mindset? . Siga mais vídeos e fotos de #marketingdigital em @estrategia.digital #marketingdeconteúdo #empreendedorismodigital #empreender #negociosdigitais #dicasdemarketing #inspiração #sucesso #marketingdigital #redessociais #midiasdigitais #marketingdeco… https://t.co/osRlFWixuf;Fri Aug 03 20:34:51 +0000 2018;1;#sucesso
1025480262736601088;E aí, qual o seu mindset? . Siga mais vídeos e fotos de #marketingdigital em https://t.co/CTPHhOstZb #marketingdeconteúdo #empreendedorismodigital #empreender #negociosdigitais #dicasdemarketing #inspiração #sucesso #marketingdigital #redessociais #m… https://t.co/kAX88FZNYQ;Fri Aug 03 20:35:21 +0000 2018;1;#sucesso
1025480822659444736;Radical é você que fica bravo com pessoas que votarão em Bolsonaro, eu vou votar nele e te amo mesmo assim :);Fri Aug 03 20:37:35 +0000 2018;1;bolsonaro :)
1025481081489960962;@exame Ela vai ser presa também? Prq só assim para ser vice do Lula :);Fri Aug 03 20:38:37 +0000 2018;1;lula :)
1025481222686994433;Já votaste hoje? Mais detalhes de como votar em baixo! :) é preciso fazer registo e fazer login para votar! https://t.co/leNMPidGMw;Fri Aug 03 20:39:10 +0000 2018;1;votar :)
1025482353769099266;Gente, eu sei que essa votação está rolando, mas não se esqueçam de votar também no VMAs! Os meninos também estão concorrendo! :) #MMVAs #FFNewWhyDontWe https://t.co/aozMObW5iG;Fri Aug 03 20:43:40 +0000 2018;1;votar :)
1025483030637494275;@freireneto Irmãos Metralha. #sucesso #rn #blog;Fri Aug 03 20:46:21 +0000 2018;1;#sucesso
1025484625483902976;E aí, qual o seu mindset? . Siga mais vídeos e fotos de #marketingdigital em @estrategia.digital #marketingdeconteúdo #empreendedorismodigital #empreender #negociosdigitais #dicasdemarketing #inspiração #sucesso #marketingdigital #redessociais #midiasdi… https://t.co/1uNQgmhMJq https://t.co/SsGMKbDH4k;Fri Aug 03 20:52:41 +0000 2018;1;#sucesso
1025485999277780992;@cyrusafa E vai votar em quem, que mal pergunte? Pura curiosidade :);Fri Aug 03 20:58:09 +0000 2018;1;votar :)
1025486762297180165;Como ter mais inspiração e mais #sucesso na vida? Confira o segundo vídeo sobre a 12 coisas que fazem você perde #tempo e descubra os segredos para buscar mais #inspiração. https://t.co/bnf5mS91wh #coaching #ricardorekowsky #ricardoinspira;Fri Aug 03 21:01:11 +0000 2018;1;#sucesso
1025489719243755521;E neste final de semana, minha filha Ana Luiza participa da 25ª Bienal do Livro para falar sobre a Cozinha Brasileira! Olha só! #orgulho https://t.co/Kn58xSDR0u;Fri Aug 03 21:12:56 +0000 2018;1;#orgulho
1025490604090896387;A Manu pode ser vice do Lula. Isso é demais pro meu coração. :)))));Fri Aug 03 21:16:27 +0000 2018;1;lula :)
1025491461981306881;@ilucasflor @hglwzn Seguinte meu consagrado, assim. Existem professores que induzem os alunos a terem a mesma opinião que eles, política ou não, e pra fzr isso não precisa ensinar em escola pública. Satisfaça aqui seus prazeres pela pontuação gramatica escrita corretamente :);Fri Aug 03 21:19:51 +0000 2018;1;politica :)
1025491466204917760;É uma honra estar a ser treinado pelo mestre Orlando, uma lenda viva do boxe português, campeão do mundo mas acima de tudo uma pessoa que me recebeu no ginásio ACM com um espírito de família que é raro hoje em dia. #orgulho https://t.co/J0l0SyzmX7;Fri Aug 03 21:19:52 +0000 2018;1;#orgulho
1025493224423608327;Alguém me ajuda a escolher roupaaa? Aceito candidatos :));Fri Aug 03 21:26:52 +0000 2018;1;candidatos :)
1025493315557502976;Inauguração da Clínica de Estética + Top #JobDeHj #ClínicaDeEstética #Clínica #Beleza #Saúde #BemEstar #AutoEstima #Beautiful #Fitness #Inauguração #Sucesso #Top #Photo #InstaPhoto… https://t.co/TkU48hfoNH;Fri Aug 03 21:27:13 +0000 2018;1;#sucesso
1025494079319273479;@VVvertLoL Vdd...eu assisti uma parte e fikei sad tbm, agora preciso ver o resto. :);Fri Aug 03 21:30:15 +0000 2018;1;Marina :)
1025495639776550915;E olha que ninguém combinou em vestir azul kkkk. Grande abraço aos meus parceiros de rocha fabianomcardoso fatinhodias.terrashows @odairterra #tmj #parceria #sucesso #HenriqueVilarins em… https://t.co/Ja3NPmOnT0;Fri Aug 03 21:36:27 +0000 2018;1;#sucesso
1025496451156271104;Amo muito tudo isso! #DiaDamasio #sucesso #boraabalarbangu em Teatro Opus https://t.co/gI0NZ7EJrj;Fri Aug 03 21:39:41 +0000 2018;1;#sucesso
1025496799405137922;Dá uma olhada nessa foto tirada no Ibura! Que foto é essa hein? Se você tem orgulho da sua comunidade. Comenta aqui de onde tu és e coloca um coração ❤️ . Foto: @chavespe_ #recife #ibura #comunidade #orgulho https://t.co/6KSgBeCTzh;Fri Aug 03 21:41:04 +0000 2018;1;#orgulho
1025497885348163584;@_danielsb chegou aqui pra jogar FIFA e já escolheu os Spurs #orgulho;Fri Aug 03 21:45:23 +0000 2018;1;#orgulho
1025499403459731457;@danielrares1 Meu ajudante virou hominho #orgulho;Fri Aug 03 21:51:25 +0000 2018;1;#orgulho
1025502334636511232;@warleysampaio94 @itsbertotti @jairbolsonaro E por acaso eu falei contigo amigo? A minha opinião é aquela e você tem a sua. Pronto :);Fri Aug 03 22:03:04 +0000 2018;1;@jairbolsonaro :)
1025502627822546945;O processo de venda inicia-se com a recepção das clientes. Por isso, antes de vender é preciso atender com excelência. Acredite: um atendimento de qualidade faz toda a diferença! #atendimento #empreendedorismo #dicasdenegocio #sucesso #negocioproprio #loja #dnacriativo #vendas # https://t.co/kQBZQVyFMl;Fri Aug 03 22:04:14 +0000 2018;1;#sucesso
1025504098056110082;A capital sergipana, Aracaju, recebe hoje a @BANDAPAPAZONI! Por lá, Fabinho e sua banda irão animar a festa “Ressaca do Refluxo”, no Subúrbia, a partir das 21 horas. #fds #sextou #papazoni #aracaju #sergipe #sucesso #assessoria #pipacomunicação;Fri Aug 03 22:10:04 +0000 2018;1;#sucesso
1025505388114993152;@BitGamerr Primeiro a votar :) https://t.co/jDeSVVxTCV;Fri Aug 03 22:15:12 +0000 2018;1;votar :)
1025506642958458881;@mah_viii @Bolsonaro_17 @jessicatarg @VithoriaGodoy @_eugabriella @jenologys @Lanny_is_sope @FlavioBolsonaro O povo ainda acha q quem não concorda com bozonaro, apoia o lula. Pqp viu. N gosto de nenhum dos dois e sigo vivendo :);Fri Aug 03 22:20:11 +0000 2018;1;bolsonaro :)
1025506883858325504;E lá vem mais um excelente dia de HGC Copa América!! Começando daqui a pouquinho com @playingalot @osupermewtwo e @ggDeMo no coverage, uma porção de jogos legais e uma galera divertida no chat!! 20h começa!! [hype intensifies] #HotS #HGCCopaAmerica #orgulho https://t.co/U10tP6Yy01;Fri Aug 03 22:21:08 +0000 2018;1;#orgulho
1025510025098194945;@mckekel_ Se é louco ele é #monstro aqui o #sucesso não subiu para a cabeça pega o exemplo... Marque o MC que se deixou levar pelo sucesso... kkk VAMOS VER SE VCS TEM CORAGEM https://t.co/6Rn0CQs9T2;Fri Aug 03 22:33:37 +0000 2018;1;#sucesso
1025510104219758593;@alexiadmarchi @sacsistemaelite contei a minha irmã o que fazíamos e agr ela também faz #orgulho;Fri Aug 03 22:33:56 +0000 2018;1;#orgulho
1025511256260861953;@ThaisNavaro @folha Falando merda do Lula a rejeição era certa :);Fri Aug 03 22:38:31 +0000 2018;1;lula :)
1025511693730934785;"@PradoPecci @M_Caleiro @edmilson_silv @BigRicardo23 Eu que agradeço o rt! As ""fake news"" que se cuidem! :)";Fri Aug 03 22:40:15 +0000 2018;1;fake news :)
1025514760241115136;votem no ciro gomes :);Fri Aug 03 22:52:26 +0000 2018;1;ciro :)
1025514854394875904;acho q minha mãe é um robô n é possível, ooooh mulherzinha guerreira tá doido fico cansado só de pensar nas tarefas diarias dela. #orgulho;Fri Aug 03 22:52:49 +0000 2018;1;#orgulho
1025516653629644800;Quem curte política e se considera mais de direita da um fav nesse tweet :);Fri Aug 03 22:59:58 +0000 2018;1;politica :)
1025516912703352832;https://t.co/KF0CjApfZA - Sem limites para o #sucesso em seu negócio Nesta segunda 6/8/2018 na @escolarofficebrasil Localização: Expo Center Norte Horário: 17h https://t.co/zcxqrMJOfV;Fri Aug 03 23:00:59 +0000 2018;1;#sucesso
1025518161561567234;"@Aires611 @DIsoares08 @cynaramenezes E vamos lá um solitário(caso seja seu link) médico, não quer dizer que outros dados são fake news,mas aceito como um debate que pode ser gerado :) O que você tem que concordar e que o cara que soltou ""fake news"" simplesmente não desmentiu nem nada esse é o problemao";Fri Aug 03 23:05:57 +0000 2018;1;fake news :)
1025518354004619270;Obrigado @David_Braz Honrou o manto sempre, infelizmente a nossa torcida é muito ingrata! #Sucesso;Fri Aug 03 23:06:43 +0000 2018;1;#sucesso
1025519290777255938;minhas bichinha todas gringa #orgulho https://t.co/bwxYKZ6xlc;Fri Aug 03 23:10:26 +0000 2018;1;#orgulho
1025519295810469888;37 dias pro nr e eu resolvi um total de 0 coisas já #orgulho;Fri Aug 03 23:10:28 +0000 2018;1;#orgulho
1025521803018625025;@LulaOficial Não me venham com @ManuelaDavila de vice em troca da não candidatura de Marília Arraes em PE e aliança com o PSB, obrigado! :);Fri Aug 03 23:20:25 +0000 2018;1;@manueladavila :)
1025522456755425280;Como saber se o seu negócio é um #sucesso? #empresa #gestao #negocio https://t.co/l5Rw23R4TX https://t.co/zUlfQ7D41t;Fri Aug 03 23:23:01 +0000 2018;1;#sucesso
1025526151530401792;@LulaOficial @gleisi Eu já sei quem é, e tô feliz : );Fri Aug 03 23:37:42 +0000 2018;1;@lulaoficial :)
1025527790404161536;@mitags @SoraiaGebhard @AntonietaCaval @NiloPimenta1 @anaamelialemos @SandraRCReyes @BecaBrix @LeiaRachor @fabifbbr @samuelpeixoto @VozdoPovo3 @mcissaguimaraes @HumbertoReisJr @ClaudiaBorin Péra aí :-) Vc não está insinuando que Alckmin é igual a Lula, ou está? Lula está condenado em segunda instância e preso. Contra Alckmin não há processo algum.;Fri Aug 03 23:44:13 +0000 2018;1;alckmin :)
1025528813990686722;@IzaReal @aretuzalovi #movimento #artnouveau #orgulho #song #brasil #draw #pop Testando um estilo diferente com uma rainha dessas!!! https://t.co/kR0kHkPkrp;Fri Aug 03 23:48:17 +0000 2018;1;#orgulho
1025528839089414146;Cheirinho de sucesso, com DJ Bury Marssal seu evento no melhor clima #djburymarssal #fuleragemzinha #priscilaethiago tc_machado priscilabarbosaramos #marriagem #casamento #sucesso… https://t.co/GD985bJlCv;Fri Aug 03 23:48:23 +0000 2018;1;#sucesso
1025529150910738435;Trabalhe em silêncio. No tempo certo, o resultado do seu trabalho fará muito barulho. 💪🏽🚀🎯 . . #sucesso #motivação #investidor #finanças #empreendedorismo #investimento #coisadeinvestidor https://t.co/XqKa1qUbnX https://t.co/E6unNCzdSG;Fri Aug 03 23:49:37 +0000 2018;1;#sucesso
1025531136171298816;não tou vendo com simpatia as reclamações contra o lula/ pt - não porque o lula não seja um bosta autocentrado e obcecado com poder, mas porque vocês DEMORARAM PRA PERCEBER :D a campanha de 2014 contra a marina (que... https://t.co/74pEZocdnx;Fri Aug 03 23:57:30 +0000 2018;1;lula :)
1025531366455353344;@FagneerVileela @recordtvminas @RecordTV_press Mó orgulho de ti! 💪💪 #Sucesso;Fri Aug 03 23:58:25 +0000 2018;1;#sucesso
1025534781235322880;Parabéns pela escolha da excelente senadora @anaamelialemos para sua Vice, @geraldoalckmin As reações nas redes sociais mostram que o senhor acertou 100%. :-);Sat Aug 04 00:12:00 +0000 2018;1;@geraldoalckmin :)
1025537934764765184;"@BolsonaroSP lol ""o outro candidato"". Um medo de falar o nome Bolsonaro, incrivel! Por que sera?! :) Ainda bem que nao tenho globo aqui em casa, lixao.";Sat Aug 04 00:24:31 +0000 2018;1;bolsonaro :)
1025538910300995584;📣 Liberte-se da dependência e assuma o controle total da sua vida 😉 Regrann 👉 mindsetdoseusucesso #regrann #anacruzoficial #autoestimaelevada #autonomia #autoconfiança #superação #sucesso… https://t.co/C8GDDYyXfR;Sat Aug 04 00:28:24 +0000 2018;1;#sucesso
1025542035686785024;Se Alckmin é um picolé de chuchu essa chapa seria um litrão da augusta. No mau sentido. :) https://t.co/UaSJKgWMEX;Sat Aug 04 00:40:49 +0000 2018;1;alckmin :)
1025542375412785157;meus parentes me xingam por eu ficar isolada deles e só no celular ok eu de longe escutando assunto deles: política vai se fuder me deixa em paz eu to de boa aqui mano a maioria dos adultos sao muito chatos :p;Sat Aug 04 00:42:10 +0000 2018;1;politica :)
1025543596005576704;Plante o amor, cultive a esperança, exerça a fé, e seja lá o que Deus quiser. 💞🌸🌷 @amorimvivian_ ❤💋🙏 #meuamor #amo #princesa #teamvivian #orgulho #gratidão https://t.co/f2KE3evBIi https://t.co/Dfe2b6YPve;Sat Aug 04 00:47:01 +0000 2018;1;#orgulho
1025543665991798785;@VichiNacresh @MariliaArraes @Cecasantos2602 @ivamar_fla @loizVEVO @KingJunnior @PauloCOF @jopedrosa360 @EduOli2613 @soueuderec @Wilian_1983 @DinhadeMeloMelo @7RodrigoAugusto @taniamariajf essa nota é do facebook, o nome Lula só tá presente no twitter. obrigada pela atenção, mas vc se enganou, querido :);Sat Aug 04 00:47:18 +0000 2018;1;lula :)
1025544668833038336;@sangriaman @Arquimedes1143 Se não houvesse políticos corruptos a justiça tb não era assim! 😉 É um ciclo meu caro. :);Sat Aug 04 00:51:17 +0000 2018;1;corruptos :)
1025544763670446080;Boa noite, galera! Aqui vai mais um depoimento de uma de nossas ex-alunas... Orgulho nosso termos participado dessa grande conquista, ela passou na Fatec SEBRAE no curso de Marketing! 👏🏻 #orgulho #cursinhofatec #vestibular #vestibulando #cursinhopreparatorio #fatec https://t.co/GvtiAgxtEh;Sat Aug 04 00:51:40 +0000 2018;1;#orgulho
1025544875176017920;O Hummels tá assistindo Suits #orgulho;Sat Aug 04 00:52:06 +0000 2018;1;#orgulho
1025546420701544449;@AninhaArantes Machista, será que Lula e Haddad não são? Falastrão tenho que concordar... E sobre ser parecido com o Collor, eu acho ele mais parecido com meu tio Zé, que é muito gente boa. :P;Sat Aug 04 00:58:15 +0000 2018;1;collor :)
1025547665768153088;Como que meus amigos conseguem fazer tanta merda em tão pouco tempo!? #orgulho;Sat Aug 04 01:03:11 +0000 2018;1;#orgulho
1025552758060003334;1000 pessoas hoje em Chapecó. Obrigado Deus #educacaofinanceira #coachingfinanceiro #sucesso #instatop https://t.co/lUcztmJ5h7;Sat Aug 04 01:23:26 +0000 2018;1;#sucesso
1025553400237367296;1000 pessoas hoje no evento eko7.oficial em Chapecó SC #financas #educacaofinanceira #sucesso #rico #ricorico #palestrantemotivacional em Chapecó https://t.co/6oGd8XCI99;Sat Aug 04 01:25:59 +0000 2018;1;#sucesso
1025554722135191553;Assistir o Bolsonaro defecando pela boca :);Sat Aug 04 01:31:14 +0000 2018;1;bolsonaro :)
1025554906424532992;Domine os padrões e melhore os processos. #futuro #mindset #mindfulness #carreira #sucesso https://t.co/XLe9pQkt0i https://t.co/JuzeEk0bUG;Sat Aug 04 01:31:58 +0000 2018;1;#sucesso
1025555157872992259;Senti que evoluí na vida ao descascar minha primeira manga. #orgulho;Sat Aug 04 01:32:58 +0000 2018;1;#orgulho
1025555274495614976;"@thiagofc3079 @Cristinareins @Athiabalba @PPReacaRN @DrRenacc @RoseBarros__ @Ro_Moller @fabifbbr @Fabi_Moller_ @yec_terrza @roxmo @blogdojefferson @JesusOpressor1 @acidmommy @patitaBr @cirogomes ""Vai que é tua, Tafarel""! :)";Sat Aug 04 01:33:25 +0000 2018;1;@cirogomes :)
1025556125951909888;Eleição mesmo não pode ser pq teria q ter saído da tv antes. :P https://t.co/RSw9H9f1g0;Sat Aug 04 01:36:48 +0000 2018;1;eleicao :)
1025557336839127040;@conexaopolitica @jairbolsonaro @lpbragancabr Q ótima notícia, tomara q se concretize :);Sat Aug 04 01:41:37 +0000 2018;1;@jairbolsonaro :)
1025558045454213120;@marcos_ailton Meu anjo, vc ouviu tudo que ele disse?? “Entre Dilma e Aécio, fiquei com Aécio pq não tinha opção. Eu era melhor que os dois”. Realmente, Entre Dilma e Aécio, a merda menos fedida foi o Aécio. Prova disso foi que a merda maior deixou de ser presidente :);Sat Aug 04 01:44:26 +0000 2018;1;dilma :)
1025559144873566208;Bolsonaro dominando o debate. Mandando ver :) #BolsonaroNaGloboNews;Sat Aug 04 01:48:48 +0000 2018;1;bolsonaro :)
1025559156982468608;@BangtanCookiies @BTS_twt Blz? Pede pro pessoal votar no Jimin. Ele ta na frente, mas não estamos seguros. Acaba amanhã às 12:00. https://t.co/tY9vzmdKXQ Obrigada :);Sat Aug 04 01:48:51 +0000 2018;1;votar :)
1025559946757398528;Maravilhosa, Marina curti férias em Santorini na Grécia. #marinaruybarbosa #férias #atrizbrasileira #sucesso #Santorini #Grécia #tendência https://t.co/AaGwqLhAAd;Sat Aug 04 01:51:59 +0000 2018;1;#sucesso
1025561240452653056;Já está avisado hemm, dia 11 de agosto vamos quebrar tudo, melhor arraia da zona oeste. #Festaagostina #Sucesso #Arraiauniversitario https://t.co/onXsMTsjnK;Sat Aug 04 01:57:08 +0000 2018;1;#sucesso
1025562110879825926;O #sucesso é gosta de si mesmo, gostar do que faz e gosta de como fazê-lo.;Sat Aug 04 02:00:35 +0000 2018;1;#sucesso
1025562157386280961;@owancu realmente, o temer tirando verba da educação pra usar em propaganda e pra se livrar das denúncias de corrupção não tem naaaada a ver com isso :);Sat Aug 04 02:00:47 +0000 2018;1;temer :)
1025563212312395776;@AV_Teodoro @comunacritico Quando se está em ano de eleições, assistir os candidatos a presidente não é questão de gosto e sim de informação para votar com consciência :);Sat Aug 04 02:04:58 +0000 2018;1;candidatos :)
1025563962748952577;Definitivamente Bolsonaro é fâ de Merval, concordou com ele duas vezes. :) #GNEleicoicoes2018;Sat Aug 04 02:07:57 +0000 2018;1;bolsonaro :)
1025564177371459584;@detremura Lula, Dilma entendiam demais de economia :D;Sat Aug 04 02:08:48 +0000 2018;1;lula :)
1025564258237652992;@DaniloGentili Aposto que sim, mas quando você tiver 50 anos. E saiba que quando esse dia chegar, eu vou votar em você :);Sat Aug 04 02:09:07 +0000 2018;1;votar :)
1025564350310957056;@Biakicis @lpbragancabr @jairbolsonaro Ótimo! :);Sat Aug 04 02:09:29 +0000 2018;1;@jairbolsonaro :)
1025564749067677696;Semana 01 fechada com #Sucesso;Sat Aug 04 02:11:04 +0000 2018;1;#sucesso
